country_1_name,country_1_id,country_2_name,country_2_id,any_wars
Venezuela,101,Argentina,160,No
Venezuela,101,Uruguay,165,No
Venezuela,101,United Kingdom,200,No
Venezuela,101,Ireland,205,No
Venezuela,101,Netherlands,210,No
Venezuela,101,Belgium,211,No
Venezuela,101,Luxembourg,212,No
Venezuela,101,France,220,No
Venezuela,101,Switzerland,225,No
Venezuela,101,Spain,230,No
Venezuela,101,Portugal,235,No
Venezuela,101,Poland,290,No
Venezuela,101,Austria,305,No
Venezuela,101,Hungary,310,No
Venezuela,101,Italy,325,No
Venezuela,101,Albania,339,No
Venezuela,101,Yugoslavia,345,No
Venezuela,101,Greece,350,No
Venezuela,101,Cyprus,352,No
Venezuela,101,Bulgaria,355,No
Venezuela,101,Romania,360,No
Venezuela,101,Russia,365,No
Venezuela,101,Finland,375,No
Venezuela,101,Sweden,380,No
Venezuela,101,Norway,385,No
Venezuela,101,Denmark,390,No
Venezuela,101,Cape Verde,402,No
Venezuela,101,Guinea-Bissau,404,No
Venezuela,101,Equatorial Guinea,411,No
Venezuela,101,Gambia,420,No
Venezuela,101,Mali,432,No
Venezuela,101,Senegal,433,No
Venezuela,101,Benin,434,No
Venezuela,101,Mauritania,435,No
Venezuela,101,Niger,436,No
Venezuela,101,Côte d’Ivoire,437,No
Venezuela,101,Guinea,438,No
Venezuela,101,Burkina Faso,439,No
Venezuela,101,Liberia,450,No
Venezuela,101,Sierra Leone,451,No
Venezuela,101,Ghana,452,No
Venezuela,101,Togo,461,No
Venezuela,101,Cameroon,471,No
Venezuela,101,Nigeria,475,No
Venezuela,101,Gabon,481,No
Venezuela,101,Central African Republic,482,No
Venezuela,101,Chad,483,No
Venezuela,101,Congo - Brazzaville,484,No
Venezuela,101,Congo - Kinshasa,490,No
Venezuela,101,Uganda,500,No
Venezuela,101,Kenya,501,No
Venezuela,101,Tanzania,510,No
Venezuela,101,Burundi,516,No
Venezuela,101,Rwanda,517,No
Venezuela,101,Somalia,520,No
Venezuela,101,Djibouti,522,No
Venezuela,101,Ethiopia,530,No
Venezuela,101,Angola,540,No
Venezuela,101,Mozambique,541,No
Venezuela,101,Zambia,551,No
Venezuela,101,Zimbabwe,552,No
Venezuela,101,Malawi,553,No
Venezuela,101,South Africa,560,No
Venezuela,101,Lesotho,570,No
Venezuela,101,Botswana,571,No
Venezuela,101,Eswatini,572,No
Venezuela,101,Madagascar,580,No
Venezuela,101,Comoros,581,No
Venezuela,101,Mauritius,590,No
Venezuela,101,Morocco,600,No
Venezuela,101,Algeria,615,No
Venezuela,101,Tunisia,616,No
Venezuela,101,Libya,620,No
Venezuela,101,Sudan,625,No
Venezuela,101,Iran,630,No
Venezuela,101,Turkey,640,No
Venezuela,101,Iraq,645,No
Venezuela,101,Egypt,651,No
Venezuela,101,Syria,652,No
Venezuela,101,Lebanon,660,No
Venezuela,101,Jordan,663,No
Venezuela,101,Israel,666,No
Venezuela,101,Saudi Arabia,670,No
Venezuela,101,Kuwait,690,No
Venezuela,101,Bahrain,692,No
Venezuela,101,Qatar,694,No
Venezuela,101,United Arab Emirates,696,No
Venezuela,101,Oman,698,No
Venezuela,101,Afghanistan,700,No
Venezuela,101,China,710,No
Venezuela,101,Mongolia,712,No
Venezuela,101,Taiwan,713,No
Venezuela,101,North Korea,731,No
Venezuela,101,South Korea,732,No
Venezuela,101,Japan,740,No
Venezuela,101,India,750,No
Venezuela,101,Bhutan,760,No
Venezuela,101,Pakistan,770,No
Venezuela,101,Bangladesh,771,No
Venezuela,101,Myanmar (Burma),775,No
Venezuela,101,Sri Lanka,780,No
Venezuela,101,Nepal,790,No
Venezuela,101,Thailand,800,No
Venezuela,101,Cambodia,811,No
Venezuela,101,Laos,812,No
Venezuela,101,Vietnam,816,No
Venezuela,101,Malaysia,820,No
Venezuela,101,Singapore,830,No
Venezuela,101,Philippines,840,No
Venezuela,101,Indonesia,850,No
Venezuela,101,Australia,900,No
Venezuela,101,Papua New Guinea,910,No
Venezuela,101,New Zealand,920,No
Venezuela,101,Solomon Islands,940,No
Venezuela,101,Fiji,950,No
Guyana,110,Suriname,115,No
Guyana,110,Ecuador,130,No
Guyana,110,Peru,135,No
Guyana,110,Brazil,140,No
Guyana,110,Bolivia,145,No
Guyana,110,Paraguay,150,No
Guyana,110,Chile,155,No
Guyana,110,Argentina,160,No
Guyana,110,Uruguay,165,No
Guyana,110,United Kingdom,200,No
Guyana,110,Ireland,205,No
Guyana,110,Netherlands,210,No
Guyana,110,Belgium,211,No
Guyana,110,Luxembourg,212,No
Guyana,110,France,220,No
Guyana,110,Switzerland,225,No
Guyana,110,Spain,230,No
Guyana,110,Portugal,235,No
Guyana,110,Poland,290,No
Guyana,110,Austria,305,No
Guyana,110,Hungary,310,No
Guyana,110,Italy,325,No
Guyana,110,Albania,339,No
Guyana,110,Yugoslavia,345,No
Guyana,110,Greece,350,No
Guyana,110,Cyprus,352,No
Guyana,110,Bulgaria,355,No
Guyana,110,Romania,360,No
Guyana,110,Russia,365,No
Guyana,110,Finland,375,No
Guyana,110,Sweden,380,No
Guyana,110,Norway,385,No
Guyana,110,Denmark,390,No
Guyana,110,Cape Verde,402,No
Guyana,110,Guinea-Bissau,404,No
Guyana,110,Equatorial Guinea,411,No
Guyana,110,Gambia,420,No
Guyana,110,Mali,432,No
Guyana,110,Senegal,433,No
Guyana,110,Benin,434,No
Guyana,110,Mauritania,435,No
Guyana,110,Niger,436,No
Guyana,110,Côte d’Ivoire,437,No
Guyana,110,Guinea,438,No
Guyana,110,Burkina Faso,439,No
Guyana,110,Liberia,450,No
Guyana,110,Sierra Leone,451,No
Guyana,110,Ghana,452,No
Guyana,110,Togo,461,No
Guyana,110,Cameroon,471,No
Guyana,110,Nigeria,475,No
Guyana,110,Gabon,481,No
Guyana,110,Central African Republic,482,No
Guyana,110,Chad,483,No
Guyana,110,Congo - Brazzaville,484,No
Guyana,110,Congo - Kinshasa,490,No
Guyana,110,Uganda,500,No
Guyana,110,Kenya,501,No
Guyana,110,Tanzania,510,No
Guyana,110,Burundi,516,No
Guyana,110,Rwanda,517,No
Guyana,110,Somalia,520,No
Guyana,110,Djibouti,522,No
Guyana,110,Ethiopia,530,No
Guyana,110,Angola,540,No
Guyana,110,Mozambique,541,No
Guyana,110,Zambia,551,No
Guyana,110,Zimbabwe,552,No
Guyana,110,Malawi,553,No
Guyana,110,South Africa,560,No
Guyana,110,Lesotho,570,No
Guyana,110,Botswana,571,No
Guyana,110,Eswatini,572,No
Guyana,110,Madagascar,580,No
Guyana,110,Comoros,581,No
Guyana,110,Mauritius,590,No
Guyana,110,Morocco,600,No
Guyana,110,Algeria,615,No
Guyana,110,Tunisia,616,No
Guyana,110,Libya,620,No
Guyana,110,Sudan,625,No
Guyana,110,Iran,630,No
Guyana,110,Turkey,640,No
Guyana,110,Iraq,645,No
Guyana,110,Egypt,651,No
Guyana,110,Syria,652,No
Guyana,110,Lebanon,660,No
Guyana,110,Jordan,663,No
Guyana,110,Israel,666,No
Guyana,110,Saudi Arabia,670,No
Guyana,110,Kuwait,690,No
Guyana,110,Bahrain,692,No
Guyana,110,Qatar,694,No
Guyana,110,United Arab Emirates,696,No
Guyana,110,Oman,698,No
Guyana,110,Afghanistan,700,No
Guyana,110,China,710,No
Guyana,110,Mongolia,712,No
Guyana,110,Taiwan,713,No
Guyana,110,North Korea,731,No
Guyana,110,South Korea,732,No
Guyana,110,Japan,740,No
Guyana,110,India,750,No
Guyana,110,Bhutan,760,No
Guyana,110,Pakistan,770,No
Guyana,110,Bangladesh,771,No
Guyana,110,Myanmar (Burma),775,No
Guyana,110,Sri Lanka,780,No
Guyana,110,Nepal,790,No
Guyana,110,Thailand,800,No
Guyana,110,Cambodia,811,No
Guyana,110,Laos,812,No
Guyana,110,Vietnam,816,No
Guyana,110,Malaysia,820,No
Guyana,110,Singapore,830,No
Guyana,110,Philippines,840,No
Guyana,110,Indonesia,850,No
Guyana,110,Australia,900,No
Guyana,110,Papua New Guinea,910,No
Guyana,110,New Zealand,920,No
Guyana,110,Solomon Islands,940,No
Guyana,110,Fiji,950,No
Suriname,115,Ecuador,130,No
Suriname,115,Peru,135,No
Suriname,115,Brazil,140,No
Suriname,115,Bolivia,145,No
Suriname,115,Paraguay,150,No
Suriname,115,Chile,155,No
Suriname,115,Argentina,160,No
Suriname,115,Uruguay,165,No
Suriname,115,United Kingdom,200,No
Suriname,115,Ireland,205,No
Suriname,115,Netherlands,210,No
Suriname,115,Belgium,211,No
Suriname,115,Luxembourg,212,No
Suriname,115,France,220,No
Suriname,115,Switzerland,225,No
Suriname,115,Spain,230,No
Suriname,115,Portugal,235,No
Suriname,115,Poland,290,No
Suriname,115,Austria,305,No
Suriname,115,Hungary,310,No
Suriname,115,Italy,325,No
Suriname,115,Albania,339,No
Suriname,115,Yugoslavia,345,No
Suriname,115,Greece,350,No
Suriname,115,Cyprus,352,No
Suriname,115,Bulgaria,355,No
Suriname,115,Romania,360,No
Suriname,115,Russia,365,No
Suriname,115,Finland,375,No
Suriname,115,Sweden,380,No
Suriname,115,Norway,385,No
Suriname,115,Denmark,390,No
Suriname,115,Cape Verde,402,No
Suriname,115,Guinea-Bissau,404,No
Suriname,115,Equatorial Guinea,411,No
Suriname,115,Gambia,420,No
Suriname,115,Mali,432,No
Suriname,115,Senegal,433,No
Suriname,115,Benin,434,No
Suriname,115,Mauritania,435,No
Suriname,115,Niger,436,No
Suriname,115,Côte d’Ivoire,437,No
Suriname,115,Guinea,438,No
Suriname,115,Burkina Faso,439,No
Suriname,115,Liberia,450,No
Suriname,115,Sierra Leone,451,No
Suriname,115,Ghana,452,No
Suriname,115,Togo,461,No
Suriname,115,Cameroon,471,No
Suriname,115,Nigeria,475,No
Suriname,115,Gabon,481,No
Suriname,115,Central African Republic,482,No
Suriname,115,Chad,483,No
Suriname,115,Congo - Brazzaville,484,No
Suriname,115,Congo - Kinshasa,490,No
Suriname,115,Uganda,500,No
Suriname,115,Kenya,501,No
Suriname,115,Tanzania,510,No
Suriname,115,Burundi,516,No
Suriname,115,Rwanda,517,No
Suriname,115,Somalia,520,No
Suriname,115,Djibouti,522,No
Suriname,115,Ethiopia,530,No
Suriname,115,Angola,540,No
Suriname,115,Mozambique,541,No
Suriname,115,Zambia,551,No
Suriname,115,Zimbabwe,552,No
Suriname,115,Malawi,553,No
Suriname,115,South Africa,560,No
Suriname,115,Lesotho,570,No
Suriname,115,Botswana,571,No
Suriname,115,Eswatini,572,No
Suriname,115,Madagascar,580,No
Suriname,115,Comoros,581,No
Suriname,115,Mauritius,590,No
Suriname,115,Morocco,600,No
Suriname,115,Algeria,615,No
Suriname,115,Tunisia,616,No
Suriname,115,Libya,620,No
Suriname,115,Sudan,625,No
Suriname,115,Iran,630,No
Suriname,115,Turkey,640,No
Suriname,115,Iraq,645,No
Suriname,115,Egypt,651,No
Suriname,115,Syria,652,No
Suriname,115,Lebanon,660,No
Suriname,115,Jordan,663,No
Suriname,115,Israel,666,No
Suriname,115,Saudi Arabia,670,No
Suriname,115,Kuwait,690,No
Suriname,115,Bahrain,692,No
Suriname,115,Qatar,694,No
Suriname,115,United Arab Emirates,696,No
Suriname,115,Oman,698,No
Suriname,115,Afghanistan,700,No
Suriname,115,China,710,No
Suriname,115,Mongolia,712,No
Suriname,115,Taiwan,713,No
Suriname,115,North Korea,731,No
Suriname,115,South Korea,732,No
Suriname,115,Japan,740,No
Suriname,115,India,750,No
Suriname,115,Bhutan,760,No
Suriname,115,Pakistan,770,No
Suriname,115,Bangladesh,771,No
Suriname,115,Myanmar (Burma),775,No
Suriname,115,Sri Lanka,780,No
Suriname,115,Nepal,790,No
Suriname,115,Thailand,800,No
Suriname,115,Cambodia,811,No
Suriname,115,Laos,812,No
Suriname,115,Vietnam,816,No
Suriname,115,Malaysia,820,No
Suriname,115,Singapore,830,No
Suriname,115,Philippines,840,No
Suriname,115,Indonesia,850,No
Suriname,115,Australia,900,No
Suriname,115,Papua New Guinea,910,No
Suriname,115,New Zealand,920,No
Suriname,115,Solomon Islands,940,No
Suriname,115,Fiji,950,No
Ecuador,130,Peru,135,Yes
Ecuador,130,Brazil,140,No
Ecuador,130,Bolivia,145,No
Ecuador,130,Paraguay,150,No
Ecuador,130,Chile,155,No
Ecuador,130,Argentina,160,No
Ecuador,130,Uruguay,165,No
Ecuador,130,United Kingdom,200,No
Ecuador,130,Ireland,205,No
Ecuador,130,Netherlands,210,No
Ecuador,130,Belgium,211,No
Ecuador,130,Luxembourg,212,No
Ecuador,130,France,220,No
Ecuador,130,Switzerland,225,No
Ecuador,130,Spain,230,No
Ecuador,130,Portugal,235,No
Ecuador,130,Poland,290,No
Ecuador,130,Austria,305,No
Ecuador,130,Hungary,310,No
Ecuador,130,Italy,325,No
Ecuador,130,Albania,339,No
Ecuador,130,Yugoslavia,345,No
Ecuador,130,Greece,350,No
Ecuador,130,Cyprus,352,No
Ecuador,130,Bulgaria,355,No
Ecuador,130,Romania,360,No
Ecuador,130,Russia,365,No
Ecuador,130,Finland,375,No
Ecuador,130,Sweden,380,No
Ecuador,130,Norway,385,No
Ecuador,130,Denmark,390,No
Ecuador,130,Cape Verde,402,No
Ecuador,130,Guinea-Bissau,404,No
Ecuador,130,Equatorial Guinea,411,No
Ecuador,130,Gambia,420,No
Ecuador,130,Mali,432,No
Ecuador,130,Senegal,433,No
Ecuador,130,Benin,434,No
Ecuador,130,Mauritania,435,No
Ecuador,130,Niger,436,No
Ecuador,130,Côte d’Ivoire,437,No
Ecuador,130,Guinea,438,No
Ecuador,130,Burkina Faso,439,No
Ecuador,130,Liberia,450,No
Ecuador,130,Sierra Leone,451,No
Ecuador,130,Ghana,452,No
Ecuador,130,Togo,461,No
Ecuador,130,Cameroon,471,No
Ecuador,130,Nigeria,475,No
Ecuador,130,Gabon,481,No
Ecuador,130,Central African Republic,482,No
Ecuador,130,Chad,483,No
Ecuador,130,Congo - Brazzaville,484,No
Ecuador,130,Congo - Kinshasa,490,No
Ecuador,130,Uganda,500,No
Ecuador,130,Kenya,501,No
Ecuador,130,Tanzania,510,No
Ecuador,130,Burundi,516,No
Ecuador,130,Rwanda,517,No
Ecuador,130,Somalia,520,No
Ecuador,130,Djibouti,522,No
Ecuador,130,Ethiopia,530,No
Ecuador,130,Angola,540,No
Ecuador,130,Mozambique,541,No
Ecuador,130,Zambia,551,No
Ecuador,130,Zimbabwe,552,No
Ecuador,130,Malawi,553,No
Ecuador,130,South Africa,560,No
Ecuador,130,Lesotho,570,No
Ecuador,130,Botswana,571,No
Ecuador,130,Eswatini,572,No
Ecuador,130,Madagascar,580,No
Ecuador,130,Comoros,581,No
Ecuador,130,Mauritius,590,No
Ecuador,130,Morocco,600,No
Ecuador,130,Algeria,615,No
Ecuador,130,Tunisia,616,No
Ecuador,130,Libya,620,No
Ecuador,130,Sudan,625,No
Ecuador,130,Iran,630,No
Ecuador,130,Turkey,640,No
Ecuador,130,Iraq,645,No
Ecuador,130,Egypt,651,No
Ecuador,130,Syria,652,No
Ecuador,130,Lebanon,660,No
Ecuador,130,Jordan,663,No
Ecuador,130,Israel,666,No
Ecuador,130,Saudi Arabia,670,No
Ecuador,130,Kuwait,690,No
Ecuador,130,Bahrain,692,No
Ecuador,130,Qatar,694,No
Ecuador,130,United Arab Emirates,696,No
Ecuador,130,Oman,698,No
Ecuador,130,Afghanistan,700,No
Ecuador,130,China,710,No
Ecuador,130,Mongolia,712,No
Ecuador,130,Taiwan,713,No
Ecuador,130,North Korea,731,No
Ecuador,130,South Korea,732,No
Ecuador,130,Japan,740,No
Ecuador,130,India,750,No
Ecuador,130,Bhutan,760,No
Ecuador,130,Pakistan,770,No
Ecuador,130,Bangladesh,771,No
Ecuador,130,Myanmar (Burma),775,No
Ecuador,130,Sri Lanka,780,No
Ecuador,130,Nepal,790,No
Ecuador,130,Thailand,800,No
Ecuador,130,Cambodia,811,No
Ecuador,130,Laos,812,No
Ecuador,130,Vietnam,816,No
Ecuador,130,Malaysia,820,No
Ecuador,130,Singapore,830,No
Ecuador,130,Philippines,840,No
Ecuador,130,Indonesia,850,No
Ecuador,130,Australia,900,No
Ecuador,130,Papua New Guinea,910,No
Ecuador,130,New Zealand,920,No
Ecuador,130,Solomon Islands,940,No
Ecuador,130,Fiji,950,No
Peru,135,Brazil,140,No
Peru,135,Bolivia,145,No
Peru,135,Paraguay,150,No
Peru,135,Chile,155,No
Peru,135,Argentina,160,No
Peru,135,Uruguay,165,No
Peru,135,United Kingdom,200,No
Peru,135,Ireland,205,No
Peru,135,Netherlands,210,No
Peru,135,Belgium,211,No
Peru,135,Luxembourg,212,No
Peru,135,France,220,No
Peru,135,Switzerland,225,No
Peru,135,Spain,230,No
Peru,135,Portugal,235,No
Peru,135,Poland,290,No
Peru,135,Austria,305,No
Peru,135,Hungary,310,No
Peru,135,Italy,325,No
Peru,135,Albania,339,No
Peru,135,Yugoslavia,345,No
Peru,135,Greece,350,No
Peru,135,Cyprus,352,No
Peru,135,Bulgaria,355,No
Peru,135,Romania,360,No
Peru,135,Russia,365,No
Peru,135,Finland,375,No
Peru,135,Sweden,380,No
Peru,135,Norway,385,No
Peru,135,Denmark,390,No
Peru,135,Cape Verde,402,No
Peru,135,Guinea-Bissau,404,No
Peru,135,Equatorial Guinea,411,No
Peru,135,Gambia,420,No
Peru,135,Mali,432,No
Peru,135,Senegal,433,No
Peru,135,Benin,434,No
Peru,135,Mauritania,435,No
Peru,135,Niger,436,No
Peru,135,Côte d’Ivoire,437,No
Peru,135,Guinea,438,No
Peru,135,Burkina Faso,439,No
Peru,135,Liberia,450,No
Peru,135,Sierra Leone,451,No
Peru,135,Ghana,452,No
Peru,135,Togo,461,No
Peru,135,Cameroon,471,No
Peru,135,Nigeria,475,No
Peru,135,Gabon,481,No
Peru,135,Central African Republic,482,No
Peru,135,Chad,483,No
Peru,135,Congo - Brazzaville,484,No
Peru,135,Congo - Kinshasa,490,No
Peru,135,Uganda,500,No
Peru,135,Kenya,501,No
Peru,135,Tanzania,510,No
Peru,135,Burundi,516,No
Peru,135,Rwanda,517,No
Peru,135,Somalia,520,No
Peru,135,Djibouti,522,No
Peru,135,Ethiopia,530,No
Peru,135,Angola,540,No
Peru,135,Mozambique,541,No
Peru,135,Zambia,551,No
Peru,135,Zimbabwe,552,No
Peru,135,Malawi,553,No
Peru,135,South Africa,560,No
Peru,135,Lesotho,570,No
Peru,135,Botswana,571,No
Peru,135,Eswatini,572,No
Peru,135,Madagascar,580,No
Peru,135,Comoros,581,No
Peru,135,Mauritius,590,No
Peru,135,Morocco,600,No
Peru,135,Algeria,615,No
Peru,135,Tunisia,616,No
Peru,135,Libya,620,No
Peru,135,Sudan,625,No
Peru,135,Iran,630,No
Peru,135,Turkey,640,No
Peru,135,Iraq,645,No
Peru,135,Egypt,651,No
Peru,135,Syria,652,No
Peru,135,Lebanon,660,No
Peru,135,Jordan,663,No
Peru,135,Israel,666,No
Peru,135,Saudi Arabia,670,No
Peru,135,Kuwait,690,No
Peru,135,Bahrain,692,No
Peru,135,Qatar,694,No
Peru,135,United Arab Emirates,696,No
Peru,135,Oman,698,No
Peru,135,Afghanistan,700,No
Peru,135,China,710,No
Peru,135,Mongolia,712,No
Peru,135,Taiwan,713,No
Peru,135,North Korea,731,No
Peru,135,South Korea,732,No
Peru,135,Japan,740,No
Peru,135,India,750,No
Peru,135,Bhutan,760,No
Peru,135,Pakistan,770,No
Peru,135,Bangladesh,771,No
Peru,135,Myanmar (Burma),775,No
Peru,135,Sri Lanka,780,No
Peru,135,Nepal,790,No
Peru,135,Thailand,800,No
Peru,135,Cambodia,811,No
Peru,135,Laos,812,No
Peru,135,Vietnam,816,No
Peru,135,Malaysia,820,No
Peru,135,Singapore,830,No
Peru,135,Philippines,840,No
Peru,135,Indonesia,850,No
Peru,135,Australia,900,No
Peru,135,Papua New Guinea,910,No
Peru,135,New Zealand,920,No
Peru,135,Solomon Islands,940,No
Peru,135,Fiji,950,No
Brazil,140,Bolivia,145,No
Brazil,140,Paraguay,150,No
Brazil,140,Chile,155,No
Brazil,140,Argentina,160,No
Brazil,140,Uruguay,165,No
Brazil,140,United Kingdom,200,No
Brazil,140,Ireland,205,No
Brazil,140,Netherlands,210,No
Brazil,140,Belgium,211,No
Brazil,140,Luxembourg,212,No
Brazil,140,France,220,No
Brazil,140,Switzerland,225,No
Brazil,140,Spain,230,No
Brazil,140,Portugal,235,No
Brazil,140,Poland,290,No
Brazil,140,Austria,305,No
Brazil,140,Hungary,310,No
Brazil,140,Italy,325,No
Brazil,140,Albania,339,No
Brazil,140,Yugoslavia,345,No
Brazil,140,Greece,350,No
Brazil,140,Cyprus,352,No
Brazil,140,Bulgaria,355,No
Brazil,140,Romania,360,No
Brazil,140,Russia,365,No
Brazil,140,Finland,375,No
Brazil,140,Sweden,380,No
Brazil,140,Norway,385,No
Brazil,140,Denmark,390,No
Brazil,140,Cape Verde,402,No
Brazil,140,Guinea-Bissau,404,No
Brazil,140,Equatorial Guinea,411,No
Brazil,140,Gambia,420,No
Brazil,140,Mali,432,No
Brazil,140,Senegal,433,No
Brazil,140,Benin,434,No
Brazil,140,Mauritania,435,No
Brazil,140,Niger,436,No
Brazil,140,Côte d’Ivoire,437,No
Brazil,140,Guinea,438,No
Brazil,140,Burkina Faso,439,No
Brazil,140,Liberia,450,No
Brazil,140,Sierra Leone,451,No
Brazil,140,Ghana,452,No
Brazil,140,Togo,461,No
Brazil,140,Cameroon,471,No
Brazil,140,Nigeria,475,No
Brazil,140,Gabon,481,No
Brazil,140,Central African Republic,482,No
Brazil,140,Chad,483,No
Brazil,140,Congo - Brazzaville,484,No
Brazil,140,Congo - Kinshasa,490,No
Brazil,140,Uganda,500,No
Brazil,140,Kenya,501,No
Brazil,140,Tanzania,510,No
Brazil,140,Burundi,516,No
Brazil,140,Rwanda,517,No
Brazil,140,Somalia,520,No
Brazil,140,Djibouti,522,No
Brazil,140,Ethiopia,530,No
Brazil,140,Angola,540,No
Brazil,140,Mozambique,541,No
Brazil,140,Zambia,551,No
Brazil,140,Zimbabwe,552,No
Brazil,140,Malawi,553,No
Brazil,140,South Africa,560,No
Brazil,140,Lesotho,570,No
Brazil,140,Botswana,571,No
Brazil,140,Eswatini,572,No
Brazil,140,Madagascar,580,No
Brazil,140,Comoros,581,No
Brazil,140,Mauritius,590,No
Brazil,140,Morocco,600,No
Brazil,140,Algeria,615,No
Brazil,140,Tunisia,616,No
Brazil,140,Libya,620,No
Brazil,140,Sudan,625,No
Brazil,140,Iran,630,No
Brazil,140,Turkey,640,No
Brazil,140,Iraq,645,No
Brazil,140,Egypt,651,No
Brazil,140,Syria,652,No
Brazil,140,Lebanon,660,No
Brazil,140,Jordan,663,No
Brazil,140,Israel,666,No
Brazil,140,Saudi Arabia,670,No
Brazil,140,Kuwait,690,No
Brazil,140,Bahrain,692,No
Brazil,140,Qatar,694,No
Brazil,140,United Arab Emirates,696,No
Brazil,140,Oman,698,No
Brazil,140,Afghanistan,700,No
Brazil,140,China,710,No
Brazil,140,Mongolia,712,No
Brazil,140,Taiwan,713,No
Brazil,140,North Korea,731,No
Brazil,140,South Korea,732,No
Brazil,140,Japan,740,No
Brazil,140,India,750,No
Brazil,140,Bhutan,760,No
Brazil,140,Pakistan,770,No
Brazil,140,Bangladesh,771,No
Brazil,140,Myanmar (Burma),775,No
Brazil,140,Sri Lanka,780,No
Brazil,140,Nepal,790,No
Brazil,140,Thailand,800,No
Brazil,140,Cambodia,811,No
Brazil,140,Laos,812,No
Brazil,140,Vietnam,816,No
Brazil,140,Malaysia,820,No
Brazil,140,Singapore,830,No
Brazil,140,Philippines,840,No
Brazil,140,Indonesia,850,No
Brazil,140,Australia,900,No
Brazil,140,Papua New Guinea,910,No
Brazil,140,New Zealand,920,No
Brazil,140,Solomon Islands,940,No
Brazil,140,Fiji,950,No
Bolivia,145,Paraguay,150,No
Bolivia,145,Chile,155,No
Bolivia,145,Argentina,160,No
Bolivia,145,Uruguay,165,No
Bolivia,145,United Kingdom,200,No
Bolivia,145,Ireland,205,No
Bolivia,145,Netherlands,210,No
Bolivia,145,Belgium,211,No
Bolivia,145,Luxembourg,212,No
Bolivia,145,France,220,No
Bolivia,145,Switzerland,225,No
Bolivia,145,Spain,230,No
Bolivia,145,Portugal,235,No
Bolivia,145,Poland,290,No
Bolivia,145,Austria,305,No
Bolivia,145,Hungary,310,No
Bolivia,145,Italy,325,No
Bolivia,145,Albania,339,No
Bolivia,145,Yugoslavia,345,No
Bolivia,145,Greece,350,No
Bolivia,145,Cyprus,352,No
Bolivia,145,Bulgaria,355,No
Bolivia,145,Romania,360,No
Bolivia,145,Russia,365,No
Bolivia,145,Finland,375,No
Bolivia,145,Sweden,380,No
Bolivia,145,Norway,385,No
Bolivia,145,Denmark,390,No
Bolivia,145,Cape Verde,402,No
Bolivia,145,Guinea-Bissau,404,No
Bolivia,145,Equatorial Guinea,411,No
Bolivia,145,Gambia,420,No
Bolivia,145,Mali,432,No
Bolivia,145,Senegal,433,No
Bolivia,145,Benin,434,No
Bolivia,145,Mauritania,435,No
Bolivia,145,Niger,436,No
Bolivia,145,Côte d’Ivoire,437,No
Bolivia,145,Guinea,438,No
Bolivia,145,Burkina Faso,439,No
Bolivia,145,Liberia,450,No
Bolivia,145,Sierra Leone,451,No
Bolivia,145,Ghana,452,No
Bolivia,145,Togo,461,No
Bolivia,145,Cameroon,471,No
Bolivia,145,Nigeria,475,No
Bolivia,145,Gabon,481,No
Bolivia,145,Central African Republic,482,No
Bolivia,145,Chad,483,No
Bolivia,145,Congo - Brazzaville,484,No
Bolivia,145,Congo - Kinshasa,490,No
Bolivia,145,Uganda,500,No
Bolivia,145,Kenya,501,No
Bolivia,145,Tanzania,510,No
Bolivia,145,Burundi,516,No
Bolivia,145,Rwanda,517,No
Bolivia,145,Somalia,520,No
Bolivia,145,Djibouti,522,No
Bolivia,145,Ethiopia,530,No
Bolivia,145,Angola,540,No
Bolivia,145,Mozambique,541,No
Bolivia,145,Zambia,551,No
Bolivia,145,Zimbabwe,552,No
Bolivia,145,Malawi,553,No
Bolivia,145,South Africa,560,No
Bolivia,145,Lesotho,570,No
Bolivia,145,Botswana,571,No
Bolivia,145,Eswatini,572,No
Bolivia,145,Madagascar,580,No
Bolivia,145,Comoros,581,No
Bolivia,145,Mauritius,590,No
Bolivia,145,Morocco,600,No
Bolivia,145,Algeria,615,No
Bolivia,145,Tunisia,616,No
Bolivia,145,Libya,620,No
Bolivia,145,Sudan,625,No
Bolivia,145,Iran,630,No
Bolivia,145,Turkey,640,No
Bolivia,145,Iraq,645,No
Bolivia,145,Egypt,651,No
Bolivia,145,Syria,652,No
Bolivia,145,Lebanon,660,No
Bolivia,145,Jordan,663,No
Bolivia,145,Israel,666,No
Bolivia,145,Saudi Arabia,670,No
Bolivia,145,Kuwait,690,No
Bolivia,145,Bahrain,692,No
Bolivia,145,Qatar,694,No
Bolivia,145,United Arab Emirates,696,No
Bolivia,145,Oman,698,No
Bolivia,145,Afghanistan,700,No
Bolivia,145,China,710,No
Bolivia,145,Mongolia,712,No
Bolivia,145,Taiwan,713,No
Bolivia,145,North Korea,731,No
Bolivia,145,South Korea,732,No
Bolivia,145,Japan,740,No
Bolivia,145,India,750,No
Bolivia,145,Bhutan,760,No
Bolivia,145,Pakistan,770,No
Bolivia,145,Bangladesh,771,No
Bolivia,145,Myanmar (Burma),775,No
Bolivia,145,Sri Lanka,780,No
Bolivia,145,Nepal,790,No
Bolivia,145,Thailand,800,No
Bolivia,145,Cambodia,811,No
Bolivia,145,Laos,812,No
Bolivia,145,Vietnam,816,No
Bolivia,145,Malaysia,820,No
Bolivia,145,Singapore,830,No
Bolivia,145,Philippines,840,No
